,symptoms,treatments,drugs,bodyparts
57,"['Gonorrhea', 'Geroderma osteodysplastica']",[],[],['Foot']
58,"['Multi-infarct dementia', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Retching', 'Acute onset cough', 'Dry cough', 'Sharp pain', 'Chills']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone']",['ZINC LOZENGE'],"['Entire throat (surface region of neck)', 'Uvula of palate', 'Thoracic cage structure', 'Entire neck']"
59,"['Amyotrophic Lateral Sclerosis, Sporadic', 'Idiopathic Multicentric Osteolyses', 'Streptococcal lymphadenitis of swine', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Reflex Sympathetic Dystrophy', 'Measles', 'Meningococcal meningitis', 'Coronavirus Infections', 'Disease', 'primary infection nos', 'Gray Platelet Syndrome', 'Signs and Symptoms']","['Immobilization', 'Administration procedure', 'Measles-mumps-rubella vaccination', 'Therapeutic tactile stimulation', 'Primary operation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Sterilization for infection control', 'bleomycin/methotrexate/vincristine protocol', 'Procedures involving the use of pharmaceuticals', 'Therapeutic procedure', 'Orthokeratology']",['ZINC LOZENGE'],"['medial amygdalar nucleus', 'Heart', 'Eye', 'Entire finger', 'Liver', 'Brain', 'Tooth structure', 'Entire nasal passage', 'Lung', 'Entire face', 'Nose', 'Entire lung', 'Kidney', 'Hair of nose', 'Structure of putamen', 'Common carotid artery', 'Animal Coat']"
60,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sinusitis', 'Allergic disposition', 'Duane Retraction Syndrome', ""Little's Disease"", 'Pharyngitis', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Diabetic Retinopathy', 'Acute gastroenteritis', 'Anosmia', 'Pruritus', 'Sore Throat', 'Coughing', 'Pain', 'Other symptoms']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Procedures involving the use of pharmaceuticals']",[],"['Structure of supraoptic nucleus', 'Entire lacteal', 'Lung', 'Foot', 'Entire breast']"
61,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Lung Diseases, Obstructive', 'gastrointestinal gas', 'Coughing', 'Sighing respiration', 'Clouded consciousness']","['Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Reminding', 'Osteogenesis, Distraction', 'Insertion of pack (procedure)']",[],"['Hand', 'Airway structure', 'Eye', 'Entire hand', 'Nose']"
62,"['Pharyngitis', 'Hamman-Rich syndrome', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Hybrid Resistance', 'Coronavirus Infections', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Diabetes Mellitus', 'Lung Problem', 'cold symptoms', 'Lung Diseases, Obstructive', 'Disease', 'Ache', 'Diarrhea', 'Fatigue', 'Redness of face', 'Pain', 'Nervousness', 'Rhinorrhea', 'Nasal congestion (finding)', 'HEART PROBLEM', 'Sore Throat', 'Dry cough', 'Coughing', 'Clouded consciousness', 'Dyspnea', 'Chills']","['Transjugular intrahepatic portosystemic shunt procedure', 'Therapeutic tactile stimulation', 'Yoga', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Incision and drainage', 'Isolation procedure', 'Distraction training', 'Calming', 'Diet good', 'Exercise Pain Management']",[],"['Minor salivary gland structure', 'Heart', 'Uterus', 'Hand', 'Entire face', 'Lung', 'Downy hair', 'Nose', 'Entire breast']"
63,"['Gonorrhea', 'Geroderma osteodysplastica', 'Blind Vision', 'Malignant hyperpyrexia due to anesthesia', 'Carpal Tunnel Syndrome', 'Influenza', 'Wolf-Hirschhorn Syndrome', 'Skin Diseases, Viral', 'Disease', 'Coughing', 'Asthenia']","['Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'doxorubicin/fluorouracil/mitomycin/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Calming', 'Water running']",[],"['Entire head', 'Respiratory Diaphragm', 'Limb structure', 'Hand', 'Eye', 'Lip structure', 'Entire face']"
64,"['Gonorrhea', 'Geroderma osteodysplastica', 'Multi-infarct dementia', ""Little's Disease"", 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Immunoglobulin A deficiency (disorder)', 'Disease', 'Ache', 'BODY PAIN', 'Vague ill health', 'Chest tightness', 'Nausea', 'Flare', 'Malaise', 'Back symptoms/complaints', 'Chills', 'Dyspnea']","['Quarantine', 'Universal Precautions', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'bleomycin/methotrexate/vincristine protocol', 'Exercise Pain Management']",[],[]
65,"['Gigantism', 'Poliomyelitis', 'Carpal Tunnel Syndrome', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Liver Abscess, Amebic', 'Measles', 'Acute gastroenteritis', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'Idiopathic Multicentric Osteolyses', 'Multiple Epiphyseal Dysplasia', 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Disease', 'Mass of body region', 'Coughing', 'Asthenia', 'Sighing respiration', 'Clouded consciousness', 'Exhaustion']","['Modest-Temperature Hyperthermia', 'Immobilization', 'Injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Release (procedure)', 'Procedures involving the use of pharmaceuticals', 'Discussion (procedure)', 'Orthokeratology']",[],"['SUPERIOR OLIVARY COMPLEX', 'Entire putamen', 'Hand', 'Blood Vessel', 'bony process']"
66,"['Gonorrhea', 'Geroderma osteodysplastica', 'Idiopathic Multicentric Osteolyses', 'Hearing disability', 'Influenza', 'Lung Diseases, Obstructive', 'Acute gastroenteritis', 'Myocardial Ischemia', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures']","['Immobilization', 'Surgical Procedures, Minimally Invasive', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Discussion (procedure)', 'Demand (clinical)']",[],"['Hand', 'Common carotid artery', 'Entire face', 'Downy hair', 'Foot']"
67,"['STOMATOCYTOSIS I', 'Gonorrhea', 'Geroderma osteodysplastica', 'HEART PROBLEM']","['Treated with', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Allergy Shot']",[],"['Heart', 'Hand', 'Structure of supraoptic nucleus', 'Entire breast']"
68,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Carpal Tunnel Syndrome', 'Common Cold', 'Influenza', 'Lung Diseases, Obstructive', 'Chronic Obstructive Airway Disease', 'Coronavirus Infections', 'Signs and Symptoms', 'Coughing']","['Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Induced abortion (procedure)', 'Fixation - action', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reminding', 'Direct Method', 'Exercise Pain Management', 'Division (surgical procedure)', 'Orthokeratology']",[],"['Respiratory Diaphragm', 'Entire putamen', 'Hand', 'Common carotid artery', 'Entire face', 'Lung']"
69,"['Allergic disposition', 'Fish-Eye Disease', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'Catch - Finding of sensory dimension of pain']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Respiratory Diaphragm', 'Breast', 'Entire lacteal', 'Nipples']"
70,"['Gonorrhea', 'Allergic disposition', 'Pharyngitis', 'Excessive tearing', 'Rhinorrhea', 'Feeling of lump in throat', 'Sore Throat', 'Dry cough', 'Coughing', 'Pain']",['Therapeutic tactile stimulation'],[],"['Structure of wisdom tooth', 'Entire throat (surface region of neck)', 'Entire neck']"
71,"['Episodic ataxia type 1', 'Pelvic Organ Prolapse', 'Infections, Hospital', 'MRSA - Methicillin resistant Staphylococcus aureus infection', 'Sudden infant death syndrome', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Ulnar-mammary syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Skin lesion', 'Coronavirus Infections', 'Acute gastroenteritis', 'Myopic astigmatism', 'Cor pulmonale', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'microbial disease', 'Paramyotonia Congenita (disorder)', 'Gonorrhea', 'Geroderma osteodysplastica', 'Multiple Epiphyseal Dysplasia', 'STUVE-WIEDEMANN SYNDROME', 'Reflex Sympathetic Dystrophy', 'Staphylococcus aureus infection', 'Dwarfism', 'Dental caries', 'skin damage', 'Vomiting', 'Pain, Postoperative', 'Visual halos (disorder)', 'Coughing']","['Treated with', 'Disinfection', 'Administration procedure', 'Cytotoxic Chemotherapy', 'Excision of axillary lymph nodes', 'Presence', 'Procedures involving the use of pharmaceuticals', 'Destructive procedure (surgical)', 'Cardiac Lead Procedure', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'Toilet procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)', 'Therapeutic radiology procedure', 'Demand (clinical)']",[],"['Preoptic Areas', 'Entire putamen', 'Hand', 'Eye', 'Entire face', 'anatomical layer', 'Entire upper limb', 'Nose', 'Medulla Oblongata', 'Common carotid artery', 'bony process', 'Animal Coat', 'Foot']"
72,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Altered sensation of skin']",['Induced abortion (procedure)'],[],"['Entire putamen', 'Entire throat (surface region of neck)', 'Eye', 'Nose']"
73,"[""Little's Disease"", 'Respiratory Distress Syndrome, Adult']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Suction drainage']",[],"['Chamber', 'Lung']"
74,"['Communicable Diseases', 'Chronic otitis media', 'Testicular regression syndrome', 'Juvenile-Onset Still Disease', 'Coronavirus Infections']","['Physical therapy', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management']",[],"['Hand', 'Nose']"
75,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Chronic articular rheumatism', 'Diarrhea', 'Nausea', 'Sore Throat', 'Coughing', 'Dyspnea']","['Quarantine', 'Yoga', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Tonsillectomy and adenoidectomy']",[],[]
76,"['Heartburn', 'Heartburn acidity']","['Osteogenesis, Distraction']",[],['Common carotid artery']
77,"['Male Pseudohermaphroditism', ""Little's Disease"", 'Coughing']",['Directly Observed Therapy'],[],"['Entire lung', 'Foot']"
78,"['Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'shock symptoms', 'Heart Diseases', 'Sexually Transmitted Diseases', 'Communicable Diseases', 'Influenza', 'Lung Diseases, Obstructive', 'Wolf-Hirschhorn Syndrome', 'Triglyceride storage disease with ichthyosis', 'Gray Platelet Syndrome', 'Flatulence', 'Gasping for breath', 'Rhinorrhea', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Flushing']","['Modest-Temperature Hyperthermia', '5 minutes Office visit', 'nursing therapy', 'Therapeutic tactile stimulation', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Release (procedure)', 'Therapeutic procedure', 'disorder control (procedure)', 'Insertion of pack (procedure)']",[],"['Entire head', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Hand', 'Blood Vessel', 'Entire face', 'Lung', 'Foot']"
79,"['Gonorrhea', 'Geroderma osteodysplastica', 'Exanthema', 'Vasculitis', 'Testicular regression syndrome', 'Lupus Erythematosus, Discoid', 'Skin lesion', 'Coronavirus Infections', 'Edema of foot (finding)']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Toes', 'Immune System Part', 'Other Body Part', 'Entire blood vessel', 'Skin structure of foot', 'Common carotid artery', 'Brain', 'Foot', 'Skin structure of toe']"
80,"['Gonorrhea', 'Geroderma osteodysplastica', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Pelvic Organ Prolapse', 'Myelitis, Acute Transverse', 'Van der Woude syndrome', ""Little's Disease"", 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'Cancer-Associated Retinopathy', 'AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME', 'Coronavirus Infections', 'Neonatal Jaundice', 'Pain, Postoperative', 'gastrointestinal gas', 'Pain']","['Transjugular intrahepatic portosystemic shunt procedure', 'The science and art of healing', 'Single Embryo Transfer', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Allergy Shot', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Obstetric Delivery', 'Balanced diet', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Vaccination', 'Exercise Pain Management']",[],"['SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Heart', 'Hand', 'Eye', 'Hair', 'Entire ear', 'Entire face', 'Lung', 'Trunk of elephant', 'Skeletal bone', 'Nose', 'Beak', 'Structure of putamen', 'Common carotid artery', 'Downy hair']"
81,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Pharyngitis', 'Exanthema', 'Chronic otitis media', 'Acute contagious conjunctivitis', 'Coronavirus Infections', 'Disease', 'Actual Inability To Taste', 'Anosmia', 'Diarrhea', 'Sore Throat', 'Dizziness', 'Myalgia', 'Headache', 'Tremor', 'Lightheadedness', 'Chills']","['Modest-Temperature Hyperthermia', 'Incision and drainage', 'Release (procedure)', 'Cardiac Lead Procedure']",[],['Toes']
82,"['Infectious disease of lung', 'Severe Acute Respiratory Syndrome', 'Dysosteosclerosis', 'Pneumonia', 'Hemorrhagic Fevers, Viral', 'Multiple Epiphyseal Dysplasia', 'Chronic articular rheumatism', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Coronavirus Infections']","['Modest-Temperature Hyperthermia', 'Placebos', 'peritoneal dialysate (treatment)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Surgical shortening - action', 'Procedures involving the use of pharmaceuticals', 'Therapeutic procedure']",[],"['Hand', 'Common carotid artery', 'bony process', 'Lung', 'anatomical layer']"
83,"['Chronic otitis media', 'Gray Platelet Syndrome']",['Modest-Temperature Hyperthermia'],[],[]
84,"['Cerebrovascular accident', 'Blind Vision', 'Poliomyelitis', 'Fish-Eye Disease', 'Influenza', 'Testicular regression syndrome', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Hypersensitivity disease', 'MAMMARY-DIGITAL-NAIL SYNDROME', 'Acquired Immunodeficiency Syndrome', 'DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES', 'Reflex Sympathetic Dystrophy', 'Prieto X-linked mental retardation syndrome', 'Gray Platelet Syndrome', 'Anosmia']","['Placebos', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Procedures involving the use of pharmaceuticals', 'Orthokeratology', 'Osteogenesis, Distraction']",[],"['Heart', 'Entire putamen', 'Common carotid artery', 'Entire upper limb']"
85,"[""Little's Disease"", 'Respiratory Tract Infections', 'Comatose', 'Acute Pneumonia', 'Disease']","['Treated with', 'Elevation procedure']",[],"['Entire head', 'Structure of putamen', 'Upper body structure', 'Stomach', 'Lung']"
86,"['Communicable Diseases', 'Sexually Transmitted Diseases', 'Chickenpox', 'Acute gastroenteritis', 'Virus Diseases', 'Malaise']","['Treated with', 'Surgical and medical procedures', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Cardiac Lead Procedure']",[],[]
87,"['Foramen Ovale, Patent', 'Pneumonia', 'Comatose', 'Respiratory Distress Syndrome, Adult', 'Lung diseases', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Severe Acute Respiratory Syndrome', 'Altitude Sickness', 'Infarction of spinal cord', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Acute infectious lymphocytosis', 'Signs and Symptoms', 'Muscular stiffness']","['Treated with', 'Extracorporeal Membrane Oxygenation', 'nursing therapy', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cardiopulmonary Bypass', 'Liquid Ventilation', 'Therapeutic procedure', 'Osteogenesis, Distraction', 'Destructive procedure (surgical)']",[],"['Respiratory Diaphragm', 'Heart', 'Anus', 'Hand', 'Structure of putamen', 'Entire finger', 'Blood Vessel', 'Lung', 'Entire breast']"
88,"['Allergic disposition', 'Common Cold', 'Influenza', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Disease', 'Anosmia', 'Coughing', 'Chills', 'Dyspnea']","['Group reassurance', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
89,"['Communicable Diseases', 'Plague, Septicemic', 'Plague', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Marinesco-Sjogren syndrome', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Balkan Nephropathy', 'Infantile Neuroaxonal Dystrophy', 'Anus Diseases', 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Refractive Errors', 'Disease', 'gastrointestinal gas']","['Ligamentous articular strain technique', 'Adoptive Immunotherapy', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Excision', 'Direct Method', 'Exercise Pain Management']",[],"['medial amygdalar nucleus', 'Brain', 'Downy hair']"
90,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Coronavirus Infections', 'Acute infectious lymphocytosis', 'Catch - Finding of sensory dimension of pain', 'Asthenia', 'Clouded consciousness']","['Chemotherapy Regimen', 'Current Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cancer Therapeutic Procedure', 'Therapeutic procedure']",[],"['Structure of putamen', 'Liver', 'Blood Vessel', 'Both kidneys', 'Entire face', 'Lung']"
91,"['Cerebrovascular accident', 'Vascular Diseases', 'Acute gastroenteritis', 'Coronavirus Infections']",[],[],"['Blood Vessel', 'Body organ structure']"
92,"['Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Cardiac Arrest', 'Pyotraumatic dermatitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Axenfeld-Rieger syndrome', 'Infantile Neuroaxonal Dystrophy', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Disease', 'gastrointestinal gas', 'Nervousness', 'Clouded consciousness']","['The science and art of healing', 'Induced abortion (procedure)', 'Quarantine', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Calming', 'Removal by grinding', 'Osteogenesis, Distraction', 'Procedures involving the use of pharmaceuticals', '5 minutes Office visit', 'Meditation Therapy', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)', 'Exercise Pain Management', 'Therapeutic procedure']",[],"['Heart', 'Hand', 'Anus', 'Structure of putamen', 'Entire appendix', 'Entire face']"
